brand,year,age,engine_size,power,mileage,prev_owners,value
kia,2014,4,1400,98.0,10487.0,0,6900.0
vw,2013,5,1200,104.0,8176.0,2,5500.0
vw,2012,6,1200,102.0,51131.0,3,3550.0
kia,2012,6,1100,77.0,295.0,0,4350.0
vw,2008,10,1900,131.0,75469.0,0,3800.0
ford,2012,6,2200,148.0,42493.0,1,3800.0
ford,2013,5,1400,105.0,44768.0,0,3850.0
ford,2017,1,2200,160.0,2979.0,1,10750.0
ford,2010,8,2500,170.0,9334.0,3,2450.0
bmw,2013,5,3000,250.0,23456.0,0,17800.0
kia,2014,4,1100,77.0,14905.0,0,6050.0
ford,2013,5,1400,102.0,3609.0,1,4050.0
ford,2009,9,2000,135.0,152836.0,0,100.0
ford,2013,5,1600,119.0,29954.0,0,4500.0
ford,2012,6,1100,83.0,38500.0,1,2100.0
ford,2010,8,1600,114.0,100669.0,1,100.0
vw,2017,1,1700,143.0,2407.0,0,12600.0
ford,2014,4,2000,144.0,23705.0,0,4900.0
ford,2011,7,1600,115.0,129720.0,1,100.0
vw,2015,3,2300,179.0,15794.0,1,8750.0
kia,2016,2,800,62.0,1402.0,1,4200.0
ferrari,2008,10,3600,355.0,93155.0,1,9800.0
ford,2012,6,1800,129.0,16952.0,3,2150.0
bmw,2017,1,2500,240.0,14352.0,1,20750.0
bmw,2011,7,4500,324.0,986.0,2,15450.0
ford,2015,3,1100,88.0,4921.0,1,5600.0
kia,2017,1,1400,102.0,23538.0,0,11500.0
vw,2009,9,2300,151.0,6448.0,2,5750.0
vw,2017,1,2300,184.0,283.0,0,14300.0
vw,2009,9,2300,156.0,38637.0,3,3850.0
vw,2010,8,1700,126.0,56296.0,2,4400.0
vw,2015,3,1200,99.0,1422.0,1,7900.0
ford,2012,6,2500,171.0,34237.0,0,4700.0
bmw,2017,1,4000,335.0,944.0,0,33250.0
kia,2013,5,1400,95.0,34786.0,3,5000.0
ford,2009,9,1800,122.0,6186.0,1,2650.0
bmw,2008,10,2300,207.0,128279.0,4,100.0
vw,2017,1,3600,269.0,6250.0,0,20500.0
ford,2012,6,1800,129.0,51244.0,1,2900.0
ford,2010,8,3000,194.0,95295.0,1,1000.0
vw,2012,6,1500,114.0,39473.0,1,6500.0
ford,2015,3,2500,182.0,53226.0,1,7400.0
vw,2013,5,1900,148.0,10740.0,1,8200.0
ford,2014,4,3000,211.0,24529.0,0,8400.0
kia,2009,9,1000,64.0,62701.0,4,100.0
ford,2017,1,1100,86.0,10959.0,0,8900.0
ford,2014,4,2500,172.0,33097.0,1,6400.0
ford,2010,8,1400,103.0,8304.0,2,1650.0
ford,2014,4,3000,210.0,9443.0,0,9150.0
bmw,2016,2,4000,304.0,19621.0,1,24400.0
ford,2008,10,2500,159.0,211012.0,5,100.0
bmw,2012,6,2500,234.0,2113.0,2,13650.0
vw,2011,7,1200,103.0,1469.0,2,4500.0
vw,2008,10,1700,127.0,54417.0,2,2900.0
vw,2012,6,2300,169.0,67694.0,2,5750.0
vw,2010,8,1700,124.0,169611.0,2,400.0
ford,2016,2,1800,135.0,818.0,2,7600.0
bmw,2014,4,2300,207.0,14256.0,1,15250.0
ford,2009,9,2000,130.0,22671.0,2,1300.0
kia,2014,4,1000,70.0,67949.0,0,4100.0
vw,2010,8,2300,162.0,21438.0,1,7050.0
vw,2017,1,1500,117.0,7593.0,0,11550.0
ford,2013,5,1800,125.0,7996.0,0,6050.0
bmw,2012,6,4500,357.0,41971.0,1,15900.0
ford,2013,5,2000,141.0,88632.0,0,3200.0
bmw,2008,10,2500,186.0,63557.0,1,6200.0
vw,2008,10,1700,124.0,9314.0,1,4850.0
vw,2016,2,3600,255.0,21392.0,0,14300.0
vw,2008,10,2300,158.0,100805.0,4,500.0
vw,2010,8,3600,233.0,14941.0,3,8500.0
bmw,2011,7,3000,243.0,5693.0,1,11850.0
vw,2013,5,1900,136.0,5369.0,2,8550.0
ford,2017,1,1600,120.0,4515.0,0,9200.0
vw,2014,4,1900,143.0,9461.0,0,10700.0
vw,2012,6,1500,120.0,33638.0,0,7250.0
bmw,2010,8,3500,274.0,17655.0,0,13100.0
bmw,2009,9,4500,325.0,2258.0,2,13450.0
bmw,2016,2,3000,274.0,16043.0,0,26350.0
ford,2014,4,2500,174.0,21927.0,0,7450.0
vw,2010,8,2300,155.0,79895.0,2,5150.0
bmw,2008,10,4500,333.0,148270.0,3,100.0
bmw,2008,10,2300,205.0,29286.0,3,4750.0
ford,2015,3,2000,143.0,22590.0,0,7500.0
ford,2013,5,2500,177.0,24221.0,2,5350.0
ford,2016,2,2200,163.0,2168.0,0,11400.0
bmw,2011,7,2500,231.0,69600.0,3,7000.0
vw,2015,3,1900,153.0,13195.0,0,9050.0
ford,2008,10,1800,123.0,127962.0,2,100.0
vw,2014,4,1500,114.0,22101.0,1,7000.0
ferrari,2009,9,3600,340.0,9308.0,1,90050.0
ford,2008,10,2500,155.0,30026.0,4,100.0
vw,2010,8,1500,120.0,16053.0,4,3100.0
vw,2013,5,1700,136.0,14855.0,2,6250.0
kia,2014,4,800,60.0,26599.0,0,3350.0
vw,2017,1,1500,116.0,11391.0,0,11800.0
kia,2015,3,1100,80.0,9960.0,0,7300.0
ford,2011,7,1100,82.0,185130.0,1,100.0
bmw,2013,5,3000,261.0,75355.0,1,9800.0
kia,2014,4,1100,77.0,79985.0,1,3300.0
kia,2017,1,1200,85.0,10254.0,0,8550.0
vw,2012,6,1200,104.0,11826.0,0,7900.0
ford,2011,7,2200,151.0,50077.0,2,1650.0
bmw,2015,3,4000,332.0,27526.0,0,22800.0
ford,2014,4,1800,125.0,19168.0,0,6550.0
vw,2014,4,3600,257.0,33944.0,1,12550.0
ford,2011,7,2000,137.0,13663.0,0,4400.0
kia,2008,10,1000,63.0,72841.0,1,750.0
ford,2011,7,1100,80.0,206133.0,2,100.0
ford,2009,9,2200,141.0,31650.0,0,2550.0
vw,2017,1,1500,128.0,860.0,0,11400.0
kia,2011,7,1000,69.0,25926.0,3,2000.0
vw,2017,1,1200,102.0,2713.0,0,10600.0
vw,2010,8,1500,113.0,51888.0,3,2600.0
vw,2008,10,1700,125.0,82968.0,2,1850.0
kia,2015,3,800,57.0,17497.0,1,4150.0
ford,2017,1,2500,187.0,4611.0,0,13050.0
kia,2014,4,1100,77.0,2206.0,1,5550.0
ford,2012,6,1800,130.0,24727.0,1,3500.0
bmw,2015,3,2300,228.0,54400.0,0,17550.0
bmw,2012,6,1800,182.0,45109.0,1,13700.0
ford,2015,3,2200,157.0,20442.0,1,6550.0
ford,2016,2,2200,165.0,11315.0,1,8100.0
kia,2009,9,800,55.0,140553.0,2,100.0
vw,2016,2,2300,181.0,11928.0,0,15800.0
vw,2017,1,1200,105.0,3000.0,1,9600.0
bmw,2010,8,3000,232.0,107736.0,1,1850.0
ford,2010,8,2200,150.0,2302.0,2,2650.0
vw,2014,4,1500,114.0,8200.0,3,5950.0
ford,2014,4,3000,210.0,26660.0,0,9650.0
ford,2010,8,2200,145.0,33810.0,2,1450.0
vw,2012,6,3600,241.0,54639.0,3,8250.0
ford,2014,4,2000,140.0,6747.0,0,5950.0
vw,2017,1,3600,263.0,11971.0,1,17200.0
bmw,2014,4,2300,206.0,44194.0,1,12750.0
vw,2010,8,1700,129.0,11784.0,0,6700.0
ford,2013,5,1400,105.0,108885.0,3,100.0
ford,2013,5,1600,115.0,675.0,2,3250.0
bmw,2016,2,4000,312.0,13087.0,0,26800.0
ford,2013,5,1800,126.0,17614.0,1,4150.0
ford,2013,5,2500,174.0,30936.0,1,5600.0
bmw,2015,3,2300,193.0,1016.0,2,15650.0
vw,2009,9,1700,117.0,42237.0,2,4150.0
bmw,2008,10,1800,151.0,22326.0,2,5250.0
vw,2014,4,1500,124.0,6456.0,0,5650.0
kia,2012,6,1000,69.0,26285.0,0,3450.0
kia,2017,1,800,62.0,828.0,1,5300.0
kia,2016,2,800,62.0,3287.0,0,4500.0
bmw,2017,1,4000,328.0,1679.0,0,26300.0
bmw,2014,4,2300,206.0,23383.0,1,18900.0
ford,2011,7,2500,163.0,133325.0,4,100.0
bmw,2014,4,1800,190.0,61794.0,1,9450.0
vw,2011,7,1900,144.0,62772.0,4,2800.0
ford,2017,1,1400,112.0,2245.0,1,7100.0
vw,2016,2,2300,172.0,895.0,1,12900.0
ford,2017,1,2000,152.0,18061.0,1,9700.0
vw,2016,2,2300,179.0,7211.0,1,9400.0
ford,2009,9,2200,142.0,23058.0,1,2000.0
bmw,2009,9,3500,284.0,12582.0,3,7700.0
ford,2011,7,1400,105.0,134739.0,1,100.0
ford,2013,5,2000,138.0,23430.0,1,4900.0
ford,2008,10,1400,100.0,9005.0,2,950.0
ford,2011,7,1100,85.0,75771.0,1,350.0
vw,2009,9,1900,137.0,12012.0,4,3250.0
ford,2013,5,3000,202.0,19606.0,1,6750.0
vw,2016,2,1900,142.0,2540.0,0,13600.0
kia,2017,1,1000,73.0,63.0,1,7650.0
bmw,2013,5,4500,357.0,112985.0,0,7500.0
bmw,2017,1,3000,248.0,2000.0,0,25650.0
ford,2011,7,2000,134.0,31215.0,0,4100.0
bmw,2009,9,1800,184.0,29097.0,2,7700.0
bmw,2016,2,4500,366.0,23040.0,0,35950.0
vw,2017,1,1200,105.0,4579.0,0,10150.0
bmw,2016,2,2300,204.0,25180.0,0,20700.0
ford,2010,8,3000,192.0,155432.0,0,100.0
ford,2008,10,1400,99.0,57538.0,2,100.0
vw,2013,5,1200,97.0,60753.0,2,4150.0
vw,2009,9,1500,105.0,62796.0,2,2850.0
bmw,2013,5,2300,189.0,13194.0,1,10100.0
ford,2014,4,2500,177.0,4152.0,1,7850.0
vw,2015,3,3600,252.0,3378.0,0,15000.0
vw,2012,6,1500,121.0,983.0,1,7700.0
ford,2013,5,2000,136.0,18506.0,0,5950.0
vw,2016,2,1700,138.0,779.0,0,12600.0
kia,2014,4,800,58.0,9291.0,0,3650.0
kia,2015,3,1400,100.0,38410.0,1,6800.0
ferrari,2008,10,5000,434.0,15568.0,1,95550.0
ford,2011,7,1600,109.0,53027.0,4,100.0
ford,2010,8,1100,86.0,24351.0,3,100.0
vw,2008,10,1700,117.0,19754.0,1,5000.0
ford,2009,9,1400,100.0,80381.0,3,100.0
ferrari,2009,9,5000,494.0,11365.0,3,81500.0
ford,2011,7,1100,87.0,2997.0,4,550.0
ford,2014,4,3000,203.0,9590.0,2,6900.0
vw,2012,6,1200,99.0,9113.0,1,6800.0
kia,2010,8,800,57.0,1007.0,1,2350.0
ford,2016,2,2500,179.0,10503.0,0,10600.0
bmw,2010,8,2500,228.0,83319.0,0,8300.0
bmw,2009,9,4000,294.0,27192.0,5,6450.0
bmw,2010,8,2500,214.0,137659.0,2,100.0
vw,2013,5,1200,96.0,22189.0,2,4800.0
ford,2013,5,1600,114.0,1542.0,2,4550.0
ford,2017,1,3000,215.0,1195.0,0,14100.0
vw,2012,6,2300,169.0,65430.0,1,7450.0
ford,2008,10,3000,190.0,136917.0,3,100.0
kia,2011,7,1200,82.0,65330.0,3,1850.0
vw,2010,8,1700,118.0,146769.0,4,100.0
bmw,2009,9,1800,147.0,51750.0,5,2650.0
ford,2013,5,1800,124.0,42991.0,0,4650.0
ford,2012,6,1100,84.0,78159.0,4,100.0
vw,2017,1,1200,101.0,1324.0,1,9500.0
ferrari,2014,4,3600,359.0,30009.0,2,48600.0
vw,2011,7,1500,119.0,7493.0,0,6650.0
vw,2012,6,3600,238.0,19845.0,4,7950.0
ford,2010,8,2000,136.0,24421.0,1,2700.0
vw,2010,8,1900,142.0,31166.0,1,5350.0
vw,2013,5,1900,142.0,6985.0,1,9150.0
ford,2009,9,1100,77.0,35781.0,3,100.0
vw,2008,10,2300,157.0,49075.0,1,4800.0
kia,2013,5,1200,83.0,5844.0,1,4700.0
ford,2011,7,1100,85.0,43441.0,2,700.0
vw,2011,7,2300,167.0,40161.0,3,5450.0
ford,2011,7,3000,202.0,57241.0,4,1050.0
bmw,2008,10,3500,274.0,16666.0,0,9450.0
ford,2015,3,2500,182.0,26598.0,0,8300.0
bmw,2013,5,4500,344.0,10712.0,1,17800.0
bmw,2008,10,3000,250.0,11501.0,3,6750.0
ford,2016,2,1800,134.0,5805.0,0,7850.0
ford,2017,1,1600,122.0,42.0,0,8750.0
vw,2013,5,1700,127.0,6086.0,0,7600.0
bmw,2010,8,3000,231.0,29482.0,1,9550.0
bmw,2010,8,3000,252.0,6624.0,4,7800.0
kia,2012,6,1200,82.0,14572.0,2,3650.0
ford,2010,8,2500,163.0,27648.0,0,3950.0
ford,2016,2,1400,107.0,8260.0,0,8200.0
bmw,2013,5,3500,280.0,45933.0,1,17700.0
ford,2012,6,2200,151.0,59185.0,1,3450.0
vw,2011,7,2300,156.0,14426.0,1,7750.0
ferrari,2009,9,5000,410.0,7631.0,1,103950.0
bmw,2016,2,3000,249.0,4782.0,0,26600.0
vw,2011,7,1200,102.0,4154.0,3,4000.0
ford,2017,1,1100,87.0,4976.0,0,9450.0
ford,2010,8,1400,102.0,75072.0,4,100.0
ford,2013,5,1800,125.0,6393.0,0,6150.0
ford,2013,5,1600,114.0,461.0,2,4250.0
kia,2009,9,1100,72.0,34130.0,2,1800.0
ford,2009,9,2500,163.0,68311.0,0,1850.0
kia,2008,10,1100,73.0,37991.0,2,1300.0
vw,2017,1,1500,128.0,10189.0,0,11850.0
ford,2013,5,2200,157.0,82222.0,4,800.0
ford,2008,10,3000,191.0,34222.0,2,1500.0
ford,2009,9,1400,103.0,56273.0,2,100.0
ford,2008,10,2000,128.0,10551.0,2,1100.0
vw,2010,8,3600,245.0,204390.0,3,2050.0
ford,2013,5,1100,83.0,4149.0,1,3850.0
kia,2014,4,800,58.0,1604.0,0,5200.0
vw,2014,4,2300,170.0,80416.0,0,10050.0
ford,2011,7,3000,199.0,85473.0,1,2200.0
ford,2008,10,1400,101.0,55275.0,1,100.0
ford,2011,7,2200,145.0,6376.0,2,2850.0
vw,2011,7,1700,133.0,2667.0,0,8550.0
bmw,2012,6,4000,299.0,27570.0,0,20550.0
ford,2013,5,2000,141.0,1893.0,3,4100.0
kia,2008,10,1200,77.0,206989.0,1,100.0
ford,2017,1,1400,111.0,221.0,1,8100.0
ford,2014,4,1600,117.0,563.0,1,4650.0
ford,2008,10,2500,160.0,32628.0,2,900.0
ford,2014,4,1400,103.0,52056.0,1,3350.0
vw,2017,1,3600,265.0,898.0,0,19500.0
vw,2014,4,1200,94.0,25979.0,0,8450.0
ford,2014,4,2500,176.0,32289.0,0,6600.0
bmw,2017,1,1800,181.0,1018.0,0,22900.0
kia,2011,7,1200,83.0,67919.0,4,1350.0
kia,2011,7,1200,82.0,18971.0,0,5150.0
ford,2014,4,1800,133.0,3961.0,0,6300.0
ford,2015,3,1100,87.0,37623.0,1,3700.0
ford,2010,8,2500,166.0,28025.0,1,3250.0
vw,2016,2,1500,129.0,46490.0,0,10500.0
kia,2009,9,1400,88.0,11645.0,0,3700.0
ford,2010,8,2500,162.0,20779.0,2,2100.0
vw,2010,8,1900,134.0,134313.0,0,4950.0
vw,2008,10,1900,138.0,38179.0,3,2750.0
vw,2013,5,1200,102.0,74781.0,2,3150.0
ford,2013,5,2200,153.0,7869.0,2,4850.0
kia,2013,5,800,57.0,52063.0,1,2650.0
bmw,2012,6,2500,199.0,10246.0,4,9050.0
kia,2015,3,1000,72.0,10024.0,0,6500.0
bmw,2010,8,4000,313.0,78450.0,0,12600.0
ford,2010,8,3000,199.0,26712.0,0,4950.0
vw,2015,3,1900,142.0,60375.0,2,7800.0
vw,2013,5,2300,161.0,94566.0,0,7800.0
bmw,2013,5,1800,158.0,9077.0,3,8850.0
vw,2010,8,3600,232.0,153183.0,3,3650.0
vw,2013,5,1200,103.0,5986.0,1,6300.0
bmw,2015,3,3000,247.0,48251.0,0,17700.0
kia,2012,6,1400,94.0,54148.0,1,4550.0
ford,2008,10,1400,97.0,198472.0,1,100.0
ford,2014,4,2500,171.0,537.0,0,8000.0
kia,2017,1,1400,101.0,345.0,0,9950.0
ford,2008,10,1800,118.0,5863.0,3,450.0
ford,2013,5,1400,105.0,26398.0,0,5150.0
bmw,2008,10,2300,205.0,20080.0,4,3300.0
ford,2008,10,1800,120.0,70565.0,5,100.0
vw,2014,4,3600,245.0,73305.0,2,11250.0
ford,2008,10,1100,74.0,23205.0,0,1600.0
ford,2017,1,2500,178.0,13213.0,0,11800.0
ford,2009,9,2500,161.0,54187.0,1,1750.0
kia,2017,1,1200,88.0,2078.0,1,7000.0
ford,2008,10,1100,82.0,83504.0,2,100.0
ford,2016,2,2200,156.0,12233.0,0,9850.0
bmw,2017,1,2300,222.0,1068.0,0,28550.0
ford,2017,1,1100,84.0,7241.0,1,6900.0
vw,2016,2,3600,265.0,11949.0,0,14500.0
bmw,2016,2,4000,313.0,26744.0,0,25050.0
vw,2017,1,1700,139.0,8984.0,0,11950.0
ford,2016,2,1800,130.0,1736.0,0,8450.0
bmw,2011,7,1800,153.0,38076.0,1,9650.0
vw,2009,9,3600,236.0,33870.0,1,8050.0
vw,2016,2,1500,124.0,5294.0,0,10650.0
vw,2008,10,1700,120.0,24515.0,2,3450.0
bmw,2017,1,2500,208.0,4993.0,0,24300.0
bmw,2011,7,4000,320.0,40106.0,3,14300.0
vw,2016,2,1900,141.0,7466.0,0,13200.0
ford,2010,8,2500,162.0,76774.0,1,1200.0
ford,2015,3,3000,214.0,23185.0,1,8950.0
ford,2014,4,1600,113.0,32347.0,1,5200.0
vw,2009,9,2300,161.0,24233.0,0,8250.0
ford,2008,10,1600,110.0,167604.0,3,100.0
bmw,2014,4,2300,200.0,7243.0,1,14850.0
ford,2016,2,2500,183.0,1528.0,0,11700.0
ford,2009,9,1100,84.0,131751.0,1,100.0
ferrari,2009,9,5700,448.0,67445.0,1,39200.0
vw,2017,1,1200,104.0,11697.0,0,11800.0
ford,2009,9,2500,159.0,24338.0,3,850.0
vw,2010,8,3600,243.0,1481.0,1,10450.0
vw,2014,4,2300,173.0,125365.0,1,5950.0
ford,2012,6,2200,154.0,88709.0,0,3150.0
kia,2017,1,800,59.0,14449.0,0,6300.0
bmw,2013,5,2300,195.0,14362.0,2,10950.0
ford,2012,6,1400,99.0,67172.0,1,1450.0
vw,2009,9,1200,95.0,318.0,2,3950.0
ford,2015,3,1800,136.0,6720.0,0,8950.0
vw,2008,10,1200,100.0,941.0,5,700.0
ford,2011,7,1800,125.0,111829.0,1,100.0
ford,2012,6,1400,104.0,992.0,2,3450.0
vw,2011,7,1900,141.0,19443.0,1,6050.0
bmw,2010,8,1800,150.0,15597.0,2,8350.0
vw,2014,4,1500,120.0,11401.0,0,9800.0
ford,2011,7,2200,144.0,80200.0,2,650.0
vw,2011,7,3600,240.0,35359.0,1,11050.0
ford,2014,4,1100,90.0,43516.0,1,3250.0
ford,2015,3,2000,142.0,5836.0,0,7150.0
vw,2011,7,1500,108.0,79032.0,3,1800.0
ford,2017,1,1400,109.0,5666.0,0,7450.0
ford,2016,2,2000,149.0,4487.0,1,7500.0
bmw,2016,2,2300,218.0,2015.0,0,25800.0
vw,2008,10,2300,149.0,17156.0,3,4150.0
ford,2009,9,3000,194.0,25388.0,0,3750.0
kia,2009,9,1100,72.0,20512.0,4,1100.0
kia,2011,7,800,57.0,22600.0,0,2600.0
bmw,2016,2,4000,330.0,1349.0,1,25950.0
vw,2011,7,3600,235.0,70318.0,1,8450.0
ford,2017,1,1600,121.0,22994.0,0,8200.0
vw,2016,2,1700,135.0,746.0,0,11850.0
ford,2008,10,3000,185.0,81041.0,0,1150.0
ford,2008,10,1800,124.0,39277.0,2,150.0
bmw,2014,4,3000,270.0,24352.0,1,18900.0
ford,2009,9,3000,195.0,68495.0,0,2000.0
ford,2011,7,1400,97.0,29997.0,2,1700.0
vw,2016,2,1700,129.0,14469.0,0,10400.0
bmw,2014,4,4000,324.0,74033.0,0,14400.0
vw,2010,8,1200,92.0,118459.0,6,100.0
vw,2009,9,3600,231.0,112217.0,1,5800.0
bmw,2015,3,2500,230.0,4668.0,1,18200.0
ford,2009,9,1100,85.0,45874.0,5,100.0
ford,2017,1,2000,148.0,6131.0,0,11250.0
bmw,2015,3,4500,362.0,47013.0,0,22550.0
ford,2014,4,2500,173.0,42356.0,1,6450.0
bmw,2010,8,3000,251.0,137325.0,0,100.0
ford,2016,2,2500,185.0,947.0,1,9350.0
bmw,2013,5,3000,253.0,6514.0,0,18750.0
vw,2012,6,2300,162.0,8761.0,3,6800.0
ford,2012,6,1800,122.0,73552.0,1,1800.0
ford,2014,4,1100,82.0,2986.0,1,3850.0
ferrari,2016,2,6200,510.0,3761.0,0,115650.0
ford,2012,6,1800,125.0,79526.0,1,1650.0
ford,2009,9,2000,136.0,90473.0,3,100.0
bmw,2012,6,2300,190.0,24066.0,0,13250.0
vw,2012,6,1700,122.0,6135.0,1,7800.0
ford,2016,2,1100,86.0,4762.0,0,6200.0
ford,2014,4,1400,106.0,19902.0,2,4100.0
ford,2014,4,3000,208.0,117637.0,0,4700.0
ford,2010,8,1100,85.0,108068.0,1,100.0
ford,2015,3,2000,143.0,20627.0,0,9300.0
kia,2014,4,1000,74.0,44733.0,2,3450.0
ford,2016,2,1100,93.0,1534.0,1,6100.0
bmw,2016,2,1800,185.0,26304.0,0,20300.0
bmw,2012,6,3500,291.0,50672.0,1,12500.0
ford,2014,4,1400,107.0,13002.0,0,6400.0
kia,2010,8,1200,77.0,35612.0,1,2250.0
ford,2015,3,2500,182.0,4227.0,2,7100.0
ford,2012,6,1100,81.0,57713.0,0,2350.0
ford,2017,1,2500,179.0,1296.0,0,12350.0
kia,2012,6,1100,75.0,10987.0,0,4450.0
vw,2013,5,1700,125.0,91530.0,0,6550.0
ford,2008,10,3000,186.0,102520.0,0,400.0
ford,2008,10,2500,162.0,231294.0,3,100.0
vw,2011,7,1500,117.0,15892.0,1,5550.0
ford,2011,7,3000,194.0,19102.0,4,2050.0
ford,2015,3,1400,109.0,227.0,0,7700.0
kia,2008,10,1200,75.0,59473.0,1,1250.0
vw,2008,10,3600,236.0,40144.0,1,7350.0
vw,2010,8,1700,129.0,40445.0,7,100.0
vw,2008,10,1900,126.0,53092.0,2,3450.0
bmw,2013,5,3000,245.0,42460.0,1,15150.0
ford,2011,7,1800,128.0,12869.0,2,2400.0
ford,2009,9,1600,108.0,5807.0,0,3350.0
bmw,2016,2,4500,355.0,18214.0,1,27550.0
ford,2011,7,1400,96.0,29783.0,0,3300.0
ford,2014,4,1800,132.0,7584.0,2,4800.0
ford,2017,1,3000,214.0,7635.0,0,15000.0
vw,2011,7,2300,161.0,171390.0,1,3350.0
bmw,2009,9,3000,245.0,9745.0,1,9550.0
bmw,2011,7,3500,286.0,14721.0,5,9300.0
ford,2011,7,1600,108.0,47724.0,2,850.0
ford,2010,8,2000,134.0,30047.0,3,700.0
ford,2015,3,2000,142.0,1422.0,1,7250.0
vw,2013,5,1200,104.0,18541.0,1,7500.0
vw,2012,6,3600,242.0,11769.0,1,12750.0
vw,2012,6,3600,248.0,20614.0,0,12250.0
ford,2015,3,1600,118.0,72551.0,1,3900.0
ford,2009,9,2500,160.0,5381.0,2,2350.0
bmw,2008,10,4000,302.0,12782.0,0,10200.0
ford,2017,1,3000,220.0,14.0,1,14900.0
vw,2011,7,1200,91.0,20556.0,0,5550.0
vw,2010,8,1900,140.0,4025.0,4,3450.0
kia,2016,2,800,61.0,777.0,0,4800.0
vw,2008,10,1700,120.0,14140.0,4,1550.0
kia,2008,10,1000,67.0,11298.0,3,1250.0
ford,2015,3,3000,213.0,30453.0,1,8150.0
bmw,2008,10,2500,188.0,38556.0,0,8450.0
ford,2017,1,2500,180.0,882.0,0,12150.0
ford,2015,3,1600,117.0,28397.0,1,5800.0
vw,2017,1,3600,258.0,4743.0,0,17800.0
ford,2011,7,1600,110.0,12812.0,0,3950.0
vw,2014,4,1200,106.0,1344.0,2,6950.0
ford,2009,9,2500,166.0,71879.0,1,900.0
ford,2011,7,1100,79.0,13561.0,2,1600.0
ford,2017,1,1600,120.0,1515.0,1,9100.0
vw,2008,10,1500,104.0,20812.0,1,3850.0
ford,2008,10,2200,144.0,51304.0,3,100.0
ford,2016,2,2500,178.0,13868.0,2,9350.0
bmw,2012,6,4000,325.0,12865.0,2,16400.0
ford,2015,3,2500,175.0,12118.0,0,9000.0
ford,2010,8,2500,168.0,11633.0,2,2800.0
ford,2009,9,1400,95.0,6294.0,0,2850.0
ford,2008,10,3000,186.0,111754.0,4,100.0
ford,2009,9,3000,191.0,152552.0,0,100.0
bmw,2015,3,1800,190.0,18669.0,0,20350.0
bmw,2012,6,4500,341.0,6241.0,1,15700.0
ford,2017,1,1600,122.0,2396.0,1,8150.0
ford,2008,10,1400,93.0,36856.0,0,1500.0
ford,2014,4,1400,106.0,17815.0,0,4650.0
vw,2016,2,1900,144.0,5516.0,0,12600.0
bmw,2015,3,2300,205.0,60.0,0,17950.0
bmw,2010,8,3000,249.0,35012.0,0,13050.0
bmw,2008,10,4000,280.0,42714.0,4,5500.0
vw,2009,9,1700,128.0,50561.0,1,4400.0
ford,2008,10,2500,156.0,20611.0,0,2650.0
bmw,2012,6,2300,213.0,67818.0,1,10400.0
kia,2015,3,1200,85.0,11324.0,1,6200.0
ford,2011,7,2500,172.0,4881.0,0,5650.0
ford,2009,9,3000,188.0,159685.0,4,100.0
ford,2015,3,3000,209.0,33585.0,1,10450.0
ford,2017,1,2200,167.0,1315.0,0,12000.0
vw,2011,7,3600,239.0,22488.0,0,11650.0
kia,2009,9,1100,70.0,121780.0,4,100.0
ford,2013,5,2200,155.0,5342.0,1,5250.0
bmw,2012,6,4000,300.0,23994.0,0,16550.0
vw,2013,5,1700,126.0,50622.0,2,5300.0
ford,2012,6,1600,110.0,1124.0,1,4350.0
ford,2012,6,2000,144.0,14935.0,0,5250.0
bmw,2013,5,2500,225.0,4129.0,0,17050.0
kia,2011,7,1400,91.0,99126.0,2,2650.0
ford,2011,7,1100,78.0,27755.0,2,800.0
vw,2015,3,2300,167.0,810.0,0,12350.0
vw,2013,5,1200,105.0,110.0,1,6600.0
ford,2010,8,1100,76.0,5419.0,0,3050.0
kia,2011,7,1100,73.0,34692.0,1,3450.0
ford,2014,4,2200,155.0,36934.0,0,6150.0
ford,2015,3,2500,179.0,39758.0,0,9800.0
ferrari,2016,2,5000,485.0,7842.0,0,121650.0
vw,2010,8,2300,162.0,141005.0,3,1600.0
ford,2017,1,3000,214.0,4068.0,2,11800.0
vw,2017,1,2300,173.0,380.0,0,14400.0
ford,2011,7,2000,136.0,13654.0,0,4000.0
vw,2009,9,1500,116.0,1098.0,1,5350.0
ford,2009,9,1800,118.0,3979.0,0,2900.0
ford,2010,8,3000,190.0,53977.0,0,3800.0
ford,2013,5,1100,85.0,542.0,0,4900.0
bmw,2016,2,3500,293.0,10453.0,0,25350.0
ford,2014,4,1600,113.0,15218.0,2,4500.0
kia,2014,4,1100,76.0,15304.0,0,6250.0
vw,2010,8,1200,101.0,44131.0,4,1300.0
ford,2015,3,3000,207.0,28443.0,1,7800.0
ford,2015,3,1100,88.0,26791.0,0,5250.0
kia,2009,9,1100,73.0,35988.0,2,1450.0
ferrari,2016,2,4500,408.0,11300.0,0,94650.0
vw,2010,8,1200,102.0,65962.0,1,2950.0
kia,2011,7,800,58.0,152865.0,1,100.0
ford,2016,2,2000,146.0,1112.0,0,9150.0
ford,2015,3,2200,161.0,63395.0,0,6800.0
bmw,2010,8,3000,231.0,12180.0,1,8250.0
ford,2008,10,2000,132.0,57079.0,1,500.0
vw,2011,7,2300,161.0,2714.0,0,8250.0
bmw,2010,8,4000,293.0,40829.0,4,9550.0
kia,2016,2,800,59.0,4145.0,0,5850.0
ferrari,2008,10,6200,520.0,46032.0,0,87600.0
